Day          Total    Perdiem  Percentage
Jan-19-2023 6777651	2557	0%
Jan-18-2023 6775094	2442	0%
Jan-17-2023 6772652	2132	0%
Jan-16-2023 6770520	2069	0%
Jan-15-2023 6768451	1619	0%
Jan-14-2023 6766832	1959	0%
Jan-13-2023 6764873	2520	0%
Jan-12-2023 6762353	2528	0%
Jan-11-2023 6759825	2330	0%
Jan-10-2023 6757495	2379	0%
Jan-9-2023 6755116	2299	0%
Jan-8-2023 6752817	1791	0%
Jan-7-2023 6751026	1941	0%
Jan-6-2023 6749085	2679	0%
Jan-5-2023 6746406	2517	0%
Jan-4-2023 6743889	2270	0%
Jan-3-2023 6741619	2263	0%
Jan-2-2023 6739356	2146	0%
Jan-1-2023 6737210	1527	0%
Dec-31-2022 6735683	1829	0%
Dec-30-2022 6733854	2220	0%
Dec-29-2022 6731634	2540	0%
Dec-28-2022 6729094	2637	0%
Dec-27-2022 6726457	2226	0%
Dec-26-2022 6724231	1527	0%
Dec-25-2022 6722704	1454	0%
Dec-24-2022 6721250	1635	0%
Dec-23-2022 6719615	2386	0%
Dec-22-2022 6717229	2422	0%
Dec-21-2022 6714807	2273	0%
Dec-20-2022 6712534	2263	0%
Dec-19-2022 6710271	1936	0%
Dec-18-2022 6708335	1485	0%
Dec-17-2022 6706850	1685	0%
Dec-16-2022 6705165	1985	0%
Dec-15-2022 6703180	2211	0%
Dec-14-2022 6700969	2229	0%
Dec-13-2022 6698740	2011	0%
Dec-12-2022 6696729	1718	0%
Dec-11-2022 6695011	1264	0%
Dec-10-2022 6693747	1441	0%
Dec-9-2022 6692306	1814	0%
Dec-8-2022 6690492	1998	0%
Dec-7-2022 6688494	1966	0%
Dec-6-2022 6686528	1945	0%
Dec-5-2022 6684583	1496	0%
Dec-4-2022 6683087	1151	0%
Dec-3-2022 6681936	1352	0%
Dec-2-2022 6680584	1677	0%
Dec-1-2022 6678907	1912	0%
Nov-30-2022 6676995	1804	0%
Nov-29-2022 6675191	1609	0%
Nov-28-2022 6673582	1484	0%
Nov-27-2022 6672098	1035	0%
Nov-26-2022 6671063	1069	0%
Nov-25-2022 6669994	1446	0%
Nov-24-2022 6668548	1639	0%
Nov-23-2022 6666909	1676	0%
Nov-22-2022 6665233	1741	0%
Nov-21-2022 6663492	1451	0%
Nov-20-2022 6662041	1004	0%
Nov-19-2022 6661037	1274	0%
Nov-18-2022 6659763	1607	0%
Nov-17-2022 6658156	1751	0%
Nov-16-2022 6656405	1699	0%
Nov-15-2022 6654706	1641	0%
Nov-14-2022 6653065	1356	0%
Nov-13-2022 6651709	973	0%
Nov-12-2022 6650736	1124	0%
Nov-11-2022 6649612	1383	0%
Nov-10-2022 6648229	1593	0%
Nov-9-2022 6646636	1671	0%
Nov-8-2022 6644965	1513	0%
Nov-7-2022 6643452	1386	0%
Nov-6-2022 6642066	910	0%
Nov-5-2022 6641156	1222	0%
Nov-4-2022 6639934	1700	0%
Nov-3-2022 6638234	1541	0%
Nov-2-2022 6636693	1664	0%
Nov-1-2022 6635029	1432	0%
Oct-31-2022 6633597	1432	0%
Oct-30-2022 6632165	1147	0%
Oct-29-2022 6631018	1162	0%
Oct-28-2022 6629856	1707	0%
Oct-27-2022 6628149	1664	0%
Oct-26-2022 6626485	1859	0%
Oct-25-2022 6624626	1785	0%
Oct-24-2022 6622841	1485	0%
Oct-23-2022 6621356	1025	0%
Oct-22-2022 6620331	1265	0%
Oct-21-2022 6619066	1660	0%
Oct-20-2022 6617406	1650	0%
Oct-19-2022 6615756	1906	0%
Oct-18-2022 6613850	1762	0%
Oct-17-2022 6612088	1598	0%
Oct-16-2022 6610490	1055	0%
Oct-15-2022 6609435	1260	0%
Oct-14-2022 6608175	1677	0%
Oct-13-2022 6606498	1610	0%
Oct-12-2022 6604888	1766	0%
Oct-11-2022 6603122	1590	0%
Oct-10-2022 6601532	1432	0%
Oct-9-2022 6600100	1094	0%
Oct-8-2022 6599006	1331	0%
Oct-7-2022 6597675	1742	0%
Oct-6-2022 6595933	1726	0%
Oct-5-2022 6594207	1705	0%
Oct-4-2022 6592502	1718	0%
Oct-3-2022 6590784	1203	0%
Oct-2-2022 6589581	1162	0%
Oct-1-2022 6588419	1368	0%
Sep-30-2022 6587051	1607	0%
Sep-29-2022 6585444	1679	0%
Sep-28-2022 6583765	1631	0%
Sep-27-2022 6582134	1529	0%
Sep-26-2022 6580605	1274	0%
Sep-25-2022 6579331	1031	0%
Sep-24-2022 6578300	1244	0%
Sep-23-2022 6577056	1781	0%
Sep-22-2022 6575275	1566	0%
Sep-21-2022 6573709	1757	0%
Sep-20-2022 6571952	1576	0%
Sep-19-2022 6570376	1309	0%
Sep-18-2022 6569067	1063	0%
Sep-17-2022 6568004	1302	0%
Sep-16-2022 6566702	2100	0%
Sep-15-2022 6564602	1912	0%
Sep-14-2022 6562690	2056	0%
Sep-13-2022 6560634	1866	0%
Sep-12-2022 6558768	1384	0%
Sep-11-2022 6557384	1253	0%
Sep-10-2022 6556131	1417	0%
Sep-9-2022 6554714	2130	0%
Sep-8-2022 6552584	2101	0%
Sep-7-2022 6550483	2067	0%
Sep-6-2022 6548416	1893	0%
Sep-5-2022 6546523	1535	0%
Sep-4-2022 6544988	1420	0%
Sep-3-2022 6543568	1754	0%
Sep-2-2022 6541814	2182	0%
Sep-1-2022 6539632	2298	0%
Aug-31-2022 6537334	2383	0%
Aug-30-2022 6534951	2450	0%
Aug-29-2022 6532501	1893	0%
Aug-28-2022 6530608	1564	0%
Aug-27-2022 6529044	2039	0%
Aug-26-2022 6527005	2355	0%
Aug-25-2022 6524650	2496	0%
Aug-24-2022 6522154	2557	0%
Aug-23-2022 6519597	2493	0%
Aug-22-2022 6517104	2055	0%
Aug-21-2022 6515049	1631	0%
Aug-20-2022 6513418	2052	0%
Aug-19-2022 6511366	2661	0%
Aug-18-2022 6508705	2660	0%
Aug-17-2022 6506045	2972	0%
Aug-16-2022 6503073	2391	0%
Aug-15-2022 6500682	2077	0%
Aug-14-2022 6498605	1763	0%
Aug-13-2022 6496842	2173	0%
Aug-12-2022 6494669	2805	0%
Aug-11-2022 6491864	2714	0%
Aug-10-2022 6489150	3006	0%
Aug-9-2022 6486144	2900	0%
Aug-8-2022 6483244	2276	0%
Aug-7-2022 6480968	1669	0%
Aug-6-2022 6479299	2214	0%
Aug-5-2022 6477085	2812	0%
Aug-4-2022 6474273	2925	0%
Aug-3-2022 6471348	2904	0%
Aug-2-2022 6468444	2718	0%
Aug-1-2022 6465726	2134	0%
Jul-31-2022 6463592	1566	0%
Jul-30-2022 6462026	2048	0%
Jul-29-2022 6459978	2793	0%
Jul-28-2022 6457185	2818	0%
Jul-27-2022 6454367	2842	0%
Jul-26-2022 6451525	2700	0%
Jul-25-2022 6448825	2070	0%
Jul-24-2022 6446755	1565	0%
Jul-23-2022 6445190	1982	0%
Jul-22-2022 6443208	2623	0%
Jul-21-2022 6440585	2613	0%
Jul-20-2022 6437972	2756	0%
Jul-19-2022 6435216	2473	0%
Jul-18-2022 6432743	1864	0%
Jul-17-2022 6430879	1452	0%
Jul-16-2022 6429427	1861	0%
Jul-15-2022 6427566	2289	0%
Jul-14-2022 6425277	2172	0%
Jul-13-2022 6423105	2369	0%
Jul-12-2022 6420736	2256	0%
Jul-11-2022 6418480	1690	0%
Jul-10-2022 6416790	1218	0%
Jul-9-2022 6415572	1512	0%
Jul-8-2022 6414060	2058	0%
Jul-7-2022 6412002	2230	0%
Jul-6-2022 6409772	2161	0%
Jul-5-2022 6407611	1819	0%
Jul-4-2022 6405792	1314	0%
Jul-3-2022 6404478	1096	0%
Jul-2-2022 6403382	1306	0%
Jul-1-2022 6402076	1851	0%
Jun-30-2022 6400225	1740	0%
Jun-29-2022 6398485	1894	0%
Jun-28-2022 6396591	1805	0%
Jun-27-2022 6394786	1251	0%
Jun-26-2022 6393535	955	0%
Jun-25-2022 6392580	1336	0%
Jun-24-2022 6391244	1733	0%
Jun-23-2022 6389511	1916	0%
Jun-22-2022 6387595	1821	0%
Jun-21-2022 6385774	1429	0%
Jun-20-2022 6384345	1047	0%
Jun-19-2022 6383298	967	0%
Jun-18-2022 6382331	1125	0%
Jun-17-2022 6381206	1351	0%
Jun-16-2022 6379855	1501	0%
Jun-15-2022 6378354	1646	0%
Jun-14-2022 6376708	1531	0%
Jun-13-2022 6375177	1087	0%
Jun-12-2022 6374090	964	0%
Jun-11-2022 6373126	1322	0%
Jun-10-2022 6371804	1560	0%
Jun-9-2022 6370244	1570	0%
Jun-8-2022 6368674	1868	0%
Jun-7-2022 6366806	1660	0%
Jun-6-2022 6365146	995	0%
Jun-5-2022 6364151	873	0%
Jun-4-2022 6363278	1203	0%
Jun-3-2022 6362075	1471	0%
Jun-2-2022 6360604	1604	0%
Jun-1-2022 6359000	1726	0%
May-31-2022 6357274	1627	0%
May-30-2022 6355647	1116	0%
May-29-2022 6354531	1089	0%
May-28-2022 6353442	1190	0%
May-27-2022 6352252	1564	0%
May-26-2022 6350688	1594	0%
May-25-2022 6349094	1802	0%
May-24-2022 6347292	1790	0%
May-23-2022 6345502	1183	0%
May-22-2022 6344319	1065	0%
May-21-2022 6343254	1361	0%
May-20-2022 6341893	1611	0%
May-19-2022 6340282	1712	0%
May-18-2022 6338570	1961	0%
May-17-2022 6336609	1947	0%
May-16-2022 6334662	1350	0%
May-15-2022 6333312	1260	0%
May-14-2022 6332052	1420	0%
May-13-2022 6330632	1990	0%
May-12-2022 6328642	1868	0%
May-11-2022 6326774	2110	0%
May-10-2022 6324664	1986	0%
May-9-2022 6322678	1343	0%
May-8-2022 6321335	1269	0%
May-7-2022 6320066	1516	0%
May-6-2022 6318550	1999	0%
May-5-2022 6316551	2089	0%
May-4-2022 6314462	2142	0%
May-3-2022 6312320	2006	0%
May-2-2022 6310314	1785	0%
May-1-2022 6308529	1519	0%
Apr-30-2022 6307010	1906	0%
Apr-29-2022 6305104	2436	0%
Apr-28-2022 6302668	2559	0%
Apr-27-2022 6300109	2804	0%
Apr-26-2022 6297305	2655	0%
Apr-25-2022 6294650	2117	0%
Apr-24-2022 6292533	1742	0%
Apr-23-2022 6290791	2163	0%
Apr-22-2022 6288628	2590	0%
Apr-21-2022 6286038	3027	0%
Apr-20-2022 6283011	3176	0%
Apr-19-2022 6279835	2691	0%
Apr-18-2022 6277144	1850	0%
Apr-17-2022 6275294	1838	0%
Apr-16-2022 6273456	2265	0%
Apr-15-2022 6271191	2794	0%
Apr-14-2022 6268397	3212	0%
Apr-13-2022 6265185	3221	0%
Apr-12-2022 6261964	3237	0%
Apr-11-2022 6258727	2503	0%
Apr-10-2022 6256224	2350	0%
Apr-9-2022 6253874	3057	0%
Apr-8-2022 6250817	3771	0%
Apr-7-2022 6247046	3891	0%
Apr-6-2022 6243155	3872	0%
Apr-5-2022 6239283	3709	0%
Apr-4-2022 6235574	2953	0%
Apr-3-2022 6232621	2689	0%
Apr-2-2022 6229932	3557	0%
Apr-1-2022 6226375	3959	0%
Mar-31-2022 6222416	4367	0%
Mar-30-2022 6218049	4559	0%
Mar-29-2022 6213490	4041	0%
Mar-28-2022 6209449	3256	0%
Mar-27-2022 6206193	3110	0%
Mar-26-2022 6203083	3763	0%
Mar-25-2022 6199320	4792	0%
Mar-24-2022 6194528	5198	0%
Mar-23-2022 6189330	4967	0%
Mar-22-2022 6184363	5044	0%
Mar-21-2022 6179319	4011	0%
Mar-20-2022 6175308	3820	0%
Mar-19-2022 6171488	4725	0%
Mar-18-2022 6166763	5633	0%
Mar-17-2022 6161130	6508	0%
Mar-16-2022 6154622	6019	0%
Mar-15-2022 6148603	5623	0%
Mar-14-2022 6142980	4557	0%
